Formula,Atomic Ratio_sum,Atomic Ratio_max,Atomic Ratio_min,Atomic Ratio_diff,Atomic Number_sum,Atomic Number_max,Atomic Number_min,Atomic Number_diff,Atomic Weight_sum,Atomic Weight_max,Atomic Weight_min,Atomic Weight_diff,Atomic Radius_sum,Atomic Radius_max,Atomic Radius_min,Atomic Radius_diff,EN pauling_sum,EN pauling_max,EN pauling_min,EN pauling_diff,Valence Electron_sum,Valence Electron_max,Valence Electron_min,Valence Electron_diff,Ionization Energy_sum,Ionization Energy_max,Ionization Energy_min,Ionization Energy_diff,ARW_Atomic Number_sum,ARW_Atomic Number_max,ARW_Atomic Number_min,ARW_Atomic Number_diff,ARW_Atomic Weight_sum,ARW_Atomic Weight_max,ARW_Atomic Weight_min,ARW_Atomic Weight_diff,ARW_Atomic Radius_sum,ARW_Atomic Radius_max,ARW_Atomic Radius_min,ARW_Atomic Radius_diff,ARW_EN pauling_sum,ARW_EN pauling_max,ARW_EN pauling_min,ARW_EN pauling_diff,ARW_Valence Electron_sum,ARW_Valence Electron_max,ARW_Valence Electron_min,ARW_Valence Electron_diff,ARW_Ionization Energy_sum,ARW_Ionization Energy_max,ARW_Ionization Energy_min,ARW_Ionization Energy_diff,Temperature (K),Excitation source (nm),Emission energy (nm),Decay Time (ns)
Sr1.9ZnW0.2Mo0.8O6Eu0.05Li0.05,10.000000000000002,6,0.05,5.95,258,74,3,71,607.6930000000001,183.84,6.94,176.9,1005,200,60,140,10.88,3.44,0,3.44,35,12,1,11,54.725679961,13.618054,5.391714761,8.226339239000001,201.9,72.2,0.15000000000000002,72.05,449.3252,166.478,0.34700000000000003,166.131,1034.5,380,7.25,372.75,26.212,20.64,0,20.64,57.949999999999996,36,0.05,35.95,109.72262566805,81.708324,0.26958573805,81.43873826195001,298,367,614,5.469822016
NaSr2Nb5O15Dy0.01,23.01,15,0.01,14.99,164,66,8,58,382.01513927999997,162.5,15.999,146.501,760,200,60,140,8.14,3.44,0.93,2.51,16,6,1,5,37.1498979,13.618054,5.1390767,8.4789773,412.66,205,0.66,204.34,904.37161928,464.53184999999996,1.625,462.90684999999996,2206.75,900,1.75,898.25,62.4422,51.6,0.0122,51.5878,120.02,90,0.02,89.98,254.6532616,204.27081,0.0593905,204.2114195,298,388,576,5.471141296
Ca13.9Zn6Ga10O35Dy0.1Mn0.2,65.2,35,0.1,34.9,180,66,8,58,408.61804399999994,162.5,15.999,146.501,820,180,60,120,10.670000000000002,3.44,1,2.44,32,12,2,10,48.497778000000004,13.618054,5.93905,7.679004000000001,1059.6,310,5,305,2233.7968088000002,697.23,10.9876088,686.2423912,6757.5,2502,17.5,2484.5,162.732,120.39999999999999,0.122,120.27799999999999,341.4,210,0.2,209.8,680.0436678799999,476.63189,0.593905,476.037985,298,266,486,5.471291711
SrLaZnTaO6Mn0.008,10.008,6,0.008,5.992,231,73,8,65,543.7903940000001,180.94788,15.999,164.94888,875,200,60,140,10.19,3.44,0.95,2.49,35,12,2,10,49.267608200000005,13.618054,5.5769,8.041154,246.2,73,0.2,72.8,569.286854352,180.94788,0.439504352,180.508375648,1036.12,360,1.12,358.88,25.8524,20.64,0.012400000000000001,20.6276,58.056,36,0.056,35.944,109.983332344,81.708324,0.059472144000000005,81.64885185600001,348,365,695,5.477121255
SrLaZnTaO6Mn0.015,10.015,6,0.015,5.985,231,73,8,65,543.7903940000001,180.94788,15.999,164.94888,875,200,60,140,10.19,3.44,0.95,2.49,35,12,2,10,49.267608200000005,13.618054,5.5769,8.041154,246.375,73,0.375,72.625,569.67142066,180.94788,0.82407066,180.12380934,1037.1,360,2.1,357.9,25.86325,20.64,0.02325,20.61675,58.105,36,0.105,35.895,110.03537047,81.708324,0.11151027,81.59681373000001,298,365,695,5.477121255
Mg3Y0.4Ge3O12Eu0.8,19.2,12,0.4,11.6,154,63,8,55,353.80384,151.964,15.999,135.965,700,185,60,125,7.98,3.44,0,3.44,17,6,2,4,41.051368999999994,13.618054,5.670385,7.947669000000001,294,96,15.600000000000001,80.4,639.9265359999999,217.89,35.562336,182.32766399999997,1765,720,72,648,51.728,41.28,0,41.28,92.8,72,1.2000000000000002,70.8,217.07687,163.416648,2.486904,160.929744,298,393,610,5.477121255
GdVO4Dy0.02,6.02,4,0.02,3.98,161,66,8,58,386.6905,162.5,15.999,146.501,550,180,60,120,7.489999999999999,3.44,1.2,2.24,15,6,2,4,32.453087000000004,13.618054,5.93905,7.679004000000001,120.32,64,1.32,62.68,275.4375,157.25,3.25,154,558.5,240,3.5,236.5,16.6144,13.76,0.0244,13.7356,31.04,24,0.04,23.96,67.48698,54.472216,0.118781,54.353435000000005,298,283,574,5.477526407
Ca2.83Mo0.2W0.8O6Eu0.17,10,6,0.17,5.83,207,74,8,66,487.8310000000001,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669000000001,182.91,59.2,8.4,50.800000000000004,401.51062,147.072,19.19,127.882,1037.8500000000001,509.40000000000003,29,480.40000000000003,25.262,20.64,0,20.64,48,36,0.34,35.66,107.682228666,81.708324,0.96396545,80.74435855,298,465,613,5.478350016
Sc2W3O12Eu0.01,17.01,12,0.01,11.99,166,74,8,66,396.758908,183.84,15.999,167.841,540,185,60,125,6.5,3.44,0,3.44,17,6,2,4,33.713959,13.618054,5.670385,7.947669000000001,360.63,222,0.63,221.37,834.9394560000001,551.52,1.51964,550.00036,1446.85,720,1.85,718.15,49.1,41.28,0,41.28,96.02,72,0.02,71.98,200.18842185,163.416648,0.05670385,163.35994415000002,298,264,617,5.481442629
Mg3Ga2GeO8Mn0.01,14.01,8,0.01,7.99,108,32,8,24,237.59504399999997,72.63,15.999,56.63099999999999,605,150,60,90,10.120000000000001,3.44,1.31,2.13,22,7,2,5,42.5970438,13.618054,5.9993018,7.618752200000001,194.25,64,0.25,63.75,413.53238044,139.446,0.54938044,138.89661956,1316.4,480,1.4000000000000001,478.6,37.0955,27.52,0.015500000000000002,27.5045,64.07,48,0.07,47.93,151.85551578,108.944432,0.07434018,108.87009182000001,298,419,659,5.482873584
Sr1.8Li0.1MgMo0.1W0.9O6Eu0.1,10,6,0.1,5.9,240,74,3,71,566.6179999999999,183.84,6.94,176.9,1020,200,60,140,10.540000000000001,3.44,0,3.44,25,6,1,5,52.977715961,13.618054,5.391714761,8.226339239000001,205.8,68.4,0.30000000000000004,68.10000000000001,468.9564,165.45600000000002,0.6940000000000001,164.76200000000003,1039,360,14.5,345.5,25.504,20.64,0,20.64,47.900000000000006,36,0.1,35.9,108.4983999361,81.708324,0.5391714761,81.16915252390001,298,464,615,5.484299839
NaSr2Nb5O15Dy0.005,23.005,15,0.005,14.995,164,66,8,58,382.01513927999997,162.5,15.999,146.501,760,200,60,140,8.14,3.44,0.93,2.51,16,6,1,5,37.1498979,13.618054,5.1390767,8.4789773,412.33,205,0.33,204.67,903.55911928,464.53184999999996,0.8125,463.71934999999996,2205.875,900,0.875,899.125,62.4361,51.6,0.0061,51.5939,120.01,90,0.01,89.99,254.62356635,204.27081,0.02969525,204.24111475,298,388,576,5.485070349
Ca2.85Mo0.2W0.8O6Eu0.15,10.000000000000002,6,0.15,5.85,207,74,8,66,487.8310000000001,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669000000001,182.05,59.2,8.4,50.800000000000004,399.2729,147.072,19.19,127.882,1037.75,513,27.75,485.25,25.282,20.64,0,20.64,48,36,0.3,35.7,107.69108407,81.708324,0.8505577499999999,80.85776625000001,298,465,613,5.486047734
Lu2MoO6Eu0.01,9.01,6,0.01,5.99,184,71,8,63,438.87980000000005,174.9668,15.999,158.9678,565,185,60,125,6.6,3.44,0,3.44,16,6,2,4,31.80674,13.618054,5.425871,8.192183,232.63,142,0.63,141.37,543.39724,349.9336,1.51964,348.41396000000003,856.85,360,1.85,358.15,24.8,20.64,0,20.64,46.02,36,0.02,35.98,99.70919985000002,81.708324,0.05670385,81.65162015,298,363,610,5.488550717
Lu2MoO6Eu0.03,9.03,6,0.03,5.97,184,71,8,63,438.87980000000005,174.9668,15.999,158.9678,565,185,60,125,6.6,3.44,0,3.44,16,6,2,4,31.80674,13.618054,5.425871,8.192183,233.89,142,1.89,140.11,546.43652,349.9336,4.55892,345.37468,860.55,360,5.55,354.45,24.8,20.64,0,20.64,46.06,36,0.06,35.94,99.82260755000001,81.708324,0.17011154999999997,81.53821245,298,363,610,5.488550717
Lu2MoO6Eu0.05,9.05,6,0.05,5.95,184,71,8,63,438.87980000000005,174.9668,15.999,158.9678,565,185,60,125,6.6,3.44,0,3.44,16,6,2,4,31.80674,13.618054,5.425871,8.192183,235.15,142,3.1500000000000004,138.85,549.4758,349.9336,7.5982,342.3354,864.25,360,9.25,350.75,24.8,20.64,0,20.64,46.1,36,0.1,35.9,99.93601525000001,81.708324,0.28351925,81.42480475,298,363,610,5.488550717
Ca2Lu0.4NbO6Eu0.6,10,6,0.4,5.6,203,71,8,63,475.91417,174.9668,15.999,158.9678,745,185,60,125,7.04,3.44,0,3.44,17,6,2,4,37.5863152,13.618054,5.425871,8.192183,195.2,48,28.400000000000002,19.599999999999998,430.22149,95.994,69.98672,26.007279999999994,1046,360,70,290,24.64,20.64,0,20.64,47,36,0.8,35.2,106.26606380000001,81.708324,2.1703484,79.53797560000001,298,396,616,5.488550717
Li2Mg3SnO6Mn0.002,12.002,6,0.002,5.998,98,50,3,47,220.89204399999997,118.71,6.94,111.77,640,150,60,90,9.24,3.44,0.98,2.46,20,7,1,6,41.433938761,13.618054,5.391714761,8.226339239000001,140.05,50,0.05,49.95,301.60887608800005,118.71,0.109876088,118.600123912,1245.28,450,0.28,449.72,28.493100000000002,20.64,0.0031000000000000003,20.6369,48.014,36,0.014,35.986,122.789243558,81.708324,0.014868036000000001,81.69345596400001,298,330,670,5.490688717
Li2MgTi0.99O4Mn0.01,8,4,0.01,3.99,70,25,3,22,150.04904399999998,54.938044,6.94,47.998044,635,150,60,90,8.82,3.44,0.98,2.46,20,7,1,6,40.918141761,13.618054,5.391714761,8.226339239000001,72.03,32,0.25,31.75,150.11871044,63.996,0.54938044,63.44661956,820,290,1.4000000000000001,288.6,18.5701,13.76,0.015500000000000002,13.7445,32.03,24,0.07,23.93,79.736059502,54.472216,0.07434018,54.39787582,298,476,676,5.491361694
Ca2.89Mo0.2W0.8O6Eu0.11,10,6,0.11,5.89,207,74,8,66,487.8310000000001,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669000000001,180.33,59.2,6.93,52.27,394.79746,147.072,16.71604,130.35596,1037.55,520.2,20.35,499.85,25.322000000000003,20.64,0,20.64,48,36,0.22,35.78,107.708794878,81.708324,0.62374235,81.08458165,298,465,613,5.493137266
Ca2.87Mo0.2W0.8O6Eu0.13,10.000000000000002,6,0.13,5.87,207,74,8,66,487.8310000000001,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669000000001,181.19,59.2,8.19,51.010000000000005,397.03517999999997,147.072,19.19,127.882,1037.65,516.6,24.05,492.55,25.302,20.64,0,20.64,48,36,0.26,35.74,107.699939474,81.708324,0.73715005,80.97117395000001,298,465,613,5.493360446
Sr1.9ZnW0.4Mo0.6O6Eu0.05Li0.05,10.000000000000002,6,0.05,5.95,258,74,3,71,607.6930000000001,183.84,6.94,176.9,1005,200,60,140,10.88,3.44,0,3.44,35,12,1,11,54.725679961,13.618054,5.391714761,8.226339239000001,208.3,72.2,0.15000000000000002,72.05,466.90319999999997,166.478,0.34700000000000003,166.131,1032.5,380,7.25,372.75,26.12,20.64,0,20.64,57.95,36,0.05,35.95,109.87694566805,81.708324,0.26958573805,81.43873826195001,298,367,614,5.494154594
Ca2.83Mo0.2W0.8O6Eu0.17,10,6,0.17,5.83,207,74,8,66,487.8310000000001,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669000000001,182.91,59.2,8.4,50.800000000000004,401.51062,147.072,19.19,127.882,1037.8500000000001,509.40000000000003,29,480.40000000000003,25.262,20.64,0,20.64,48,36,0.34,35.66,107.682228666,81.708324,0.96396545,80.74435855,298,393,613,5.494850022
Ca2GdTaO6Mn0.012,10.012,6,0.012,5.988,190,73,8,65,449.21292400000004,180.94788,15.999,164.94888,705,180,60,120,8.690000000000001,3.44,1,2.44,22,7,2,5,40.8645932,13.618054,6.1131552,7.504898800000001,225.3,73,0.3,72.7,515.007136528,180.94788,0.659256528,180.288623472,1046.68,360,1.68,358.32,25.3586,20.64,0.018600000000000002,20.6214,47.084,36,0.084,35.916,107.72320861600001,81.708324,0.089208216,81.619115784,298,355,676,5.495544338
Ca2.91Mo0.2W0.8O6Eu0.09,10,6,0.09,5.91,207,74,8,66,487.8310000000001,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669000000001,179.47,59.2,5.67,53.53,392.5597400000001,147.072,13.67676,133.39524,1037.45,523.8000000000001,16.65,507.1500000000001,25.342,20.64,0,20.64,48,36,0.18,35.82,107.71765028200001,81.708324,0.5103346499999999,81.19798935,298,465,613,5.496445292
Ca2.85Mo0.2W0.8O6Eu0.15,10.000000000000002,6,0.15,5.85,207,74,8,66,487.8310000000001,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669000000001,182.05,59.2,8.4,50.800000000000004,399.2729,147.072,19.19,127.882,1037.75,513,27.75,485.25,25.282,20.64,0,20.64,48,36,0.3,35.7,107.69108407,81.708324,0.8505577499999999,80.85776625000001,298,393,613,5.499494631
Ca13.9Zn6Ga10O35Dy0.1Mn0.15,65.15,35,0.1,34.9,180,66,8,58,408.61804399999994,162.5,15.999,146.501,820,180,60,120,10.670000000000002,3.44,1,2.44,32,12,2,10,48.497778000000004,13.618054,5.93905,7.679004000000001,1058.35,310,3.75,306.25,2231.0499066,697.23,8.2407066,688.9892934000001,6750.5,2502,17.5,2484.5,162.65449999999998,120.39999999999999,0.122,120.27799999999999,341.05,210,0.2,209.8,679.6719669799999,476.63189,0.593905,476.037985,298,266,486,5.499687083
Sr1.8Li0.1MgWO6Eu0.1,10,6,0.1,5.9,198,74,3,71,470.66800000000006,183.84,6.94,176.9,875,200,60,140,8.38,3.44,0,3.44,19,6,1,5,45.885285960999994,13.618054,5.391714761,8.226339239000001,209,74,0.30000000000000004,73.7,477.74539999999996,183.84,0.6940000000000001,183.14600000000002,1038,360,14.5,345.5,25.458000000000002,20.64,0,20.64,47.900000000000006,36,0.1,35.9,108.5755599361,81.708324,0.5391714761,81.16915252390001,298,464,615,5.499687083
Ca2.83Mo0.2W0.8O6Eu0.17,10,6,0.17,5.83,207,74,8,66,487.8310000000001,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669000000001,182.91,59.2,8.4,50.800000000000004,401.51062,147.072,19.19,127.882,1037.8500000000001,509.40000000000003,29,480.40000000000003,25.262,20.64,0,20.64,48,36,0.34,35.66,107.682228666,81.708324,0.96396545,80.74435855,298,365,613,5.499948131
Ca2.89Mo0.2W0.8O6Eu0.11,10,6,0.11,5.89,207,74,8,66,487.8310000000001,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669000000001,180.33,59.2,6.93,52.27,394.79746,147.072,16.71604,130.35596,1037.55,520.2,20.35,499.85,25.322000000000003,20.64,0,20.64,48,36,0.22,35.78,107.708794878,81.708324,0.62374235,81.08458165,298,393,613,5.500716624
Ca2.87Mo0.2W0.8O6Eu0.13,10.000000000000002,6,0.13,5.87,207,74,8,66,487.8310000000001,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669000000001,181.19,59.2,8.19,51.010000000000005,397.03517999999997,147.072,19.19,127.882,1037.65,516.6,24.05,492.55,25.302,20.64,0,20.64,48,36,0.26,35.74,107.699939474,81.708324,0.73715005,80.97117395000001,298,393,613,5.500894829
Ca2.91Mo0.2W0.8O6Eu0.09,10,6,0.09,5.91,207,74,8,66,487.8310000000001,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669000000001,179.47,59.2,5.67,53.53,392.5597400000001,147.072,13.67676,133.39524,1037.45,523.8000000000001,16.65,507.1500000000001,25.342,20.64,0,20.64,48,36,0.18,35.82,107.71765028200001,81.708324,0.5103346499999999,81.19798935,298,393,613,5.503123072
Li3Mg2Sb0.965O6Mn0.035,12,6,0.035,5.965,99,51,3,48,223.94204399999998,121.76,6.94,114.82000000000001,640,150,60,90,9.33,3.44,0.98,2.46,21,7,1,6,42.698410761000005,13.618054,5.391714761,8.226339239000001,131.09,49.214999999999996,0.8750000000000001,48.339999999999996,284.84523154000004,117.4984,1.92283154,115.57556846,1239.825,435,4.9,430.1,28.2325,20.64,0.05425000000000001,20.58575,48.07,36,0.24500000000000002,35.755,121.743224298,81.708324,0.26019063000000003,81.44813337000001,298,477,666,5.503790683
Ca2.93Mo0.2W0.8O6Eu0.07,10,6,0.07,5.93,207,74,8,66,487.8310000000001,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669000000001,178.60999999999999,59.2,4.41,54.790000000000006,390.32202000000007,147.072,10.63748,136.43452,1037.3500000000001,527.4,12.950000000000001,514.4499999999999,25.362000000000002,20.64,0,20.64,48,36,0.14,35.86,107.726505686,81.708324,0.39692695,81.31139705000001,298,393,613,5.504389297
Ca2.93Mo0.2W0.8O6Eu0.07,10,6,0.07,5.93,207,74,8,66,487.8310000000001,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669000000001,178.60999999999999,59.2,4.41,54.790000000000006,390.32202000000007,147.072,10.63748,136.43452,1037.3500000000001,527.4,12.950000000000001,514.4499999999999,25.362000000000002,20.64,0,20.64,48,36,0.14,35.86,107.726505686,81.708324,0.39692695,81.31139705000001,298,465,613,5.504443676
Ca2.95Mo0.2W0.8O6Eu0.05,10,6,0.05,5.95,207,74,8,66,487.8310000000001,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669000000001,177.75000000000003,59.2,3.1500000000000004,56.050000000000004,388.0843000000001,147.072,7.5982,139.4738,1037.25,531,9.25,521.75,25.382,20.64,0,20.64,48.00000000000001,36,0.1,35.9,107.73536109000001,81.708324,0.28351925,81.42480475,298,393,613,5.504837717
Ca2.85Mo0.2W0.8O6Eu0.15,10.000000000000002,6,0.15,5.85,207,74,8,66,487.8310000000001,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669000000001,182.05,59.2,8.4,50.800000000000004,399.2729,147.072,19.19,127.882,1037.75,513,27.75,485.25,25.282,20.64,0,20.64,48,36,0.3,35.7,107.69108407,81.708324,0.8505577499999999,80.85776625000001,298,365,613,5.506329114
Ca2.87Mo0.2W0.8O6Eu0.13,10.000000000000002,6,0.13,5.87,207,74,8,66,487.8310000000001,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669000000001,181.19,59.2,8.19,51.010000000000005,397.03517999999997,147.072,19.19,127.882,1037.65,516.6,24.05,492.55,25.302,20.64,0,20.64,48,36,0.26,35.74,107.699939474,81.708324,0.73715005,80.97117395000001,298,365,613,5.507896332
Ca2.89Mo0.2W0.8O6Eu0.11,10,6,0.11,5.89,207,74,8,66,487.8310000000001,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669000000001,180.33,59.2,6.93,52.27,394.79746,147.072,16.71604,130.35596,1037.55,520.2,20.35,499.85,25.322000000000003,20.64,0,20.64,48,36,0.22,35.78,107.708794878,81.708324,0.62374235,81.08458165,298,365,613,5.507950273
Ca2.97Mo0.2W0.8O6Eu0.03,10,6,0.03,5.97,207,74,8,66,487.8310000000001,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669000000001,176.89,59.400000000000006,1.89,57.510000000000005,385.8465800000001,147.072,4.55892,142.51308,1037.1499999999999,534.6,5.55,529.0500000000001,25.402,20.64,0,20.64,48,36,0.06,35.94,107.744216494,81.708324,0.17011154999999997,81.53821245,298,393,613,5.509672865
Ca2.95Mo0.2W0.8O6Eu0.05,10,6,0.05,5.95,207,74,8,66,487.8310000000001,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669000000001,177.75000000000003,59.2,3.1500000000000004,56.050000000000004,388.0843000000001,147.072,7.5982,139.4738,1037.25,531,9.25,521.75,25.382,20.64,0,20.64,48.00000000000001,36,0.1,35.9,107.73536109000001,81.708324,0.28351925,81.42480475,298,465,613,5.510236605
Ba2B2O5Tb0.1Sm0.03,9.129999999999999,5,0.03,4.97,196,65,5,60,473.42135,158.92535,10.81,148.11535,720,215,60,155,7.54,3.44,0,3.44,15,6,2,4,38.635247,13.618054,5.211664,8.406390000000002,170.36,112,1.8599999999999999,110.14,396.67233500000003,274.654,4.510800000000001,270.1432,923.05,430,5.55,424.45,23.0951,17.2,0,17.2,40.260000000000005,30,0.06,29.94,95.8653273,68.09027,0.16931129999999997,67.9209587,298,262,604,5.510946949
Li3Mg2Sb0.97O6Mn0.03,11.999999999999998,6,0.03,5.97,99,51,3,48,223.94204399999998,121.76,6.94,114.82000000000001,640,150,60,90,9.33,3.44,0.98,2.46,21,7,1,6,42.698410761000005,13.618054,5.391714761,8.226339239000001,131.22,49.47,0.75,48.72,285.17934132,118.1072,1.64814132,116.45905868000001,1239.8500000000001,435,4.2,430.8,28.235000000000003,20.64,0.0465,20.5935,48.06,36,0.21,35.79,121.74909615300001,81.708324,0.22302054,81.48530346000001,298,477,666,5.512016969
Ca2.91Mo0.2W0.8O6Eu0.09,10,6,0.09,5.91,207,74,8,66,487.8310000000001,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669000000001,179.47,59.2,5.67,53.53,392.5597400000001,147.072,13.67676,133.39524,1037.45,523.8000000000001,16.65,507.1500000000001,25.342,20.64,0,20.64,48,36,0.18,35.82,107.71765028200001,81.708324,0.5103346499999999,81.19798935,298,365,613,5.512070401
Sr1.9ZnW0.6Mo0.4O6Eu0.05Li0.05,10.000000000000002,6,0.05,5.95,258,74,3,71,607.6930000000001,183.84,6.94,176.9,1005,200,60,140,10.88,3.44,0,3.44,35,12,1,11,54.725679961,13.618054,5.391714761,8.226339239000001,214.70000000000002,72.2,0.15000000000000002,72.05,484.48120000000006,166.478,0.34700000000000003,166.131,1030.5,380,7.25,372.75,26.028,20.64,0,20.64,57.949999999999996,36,0.05,35.95,110.03126566805,81.708324,0.26958573805,81.43873826195001,298,367,614,5.5132176
Ca2.93Mo0.2W0.8O6Eu0.07,10,6,0.07,5.93,207,74,8,66,487.8310000000001,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669000000001,178.60999999999999,59.2,4.41,54.790000000000006,390.32202000000007,147.072,10.63748,136.43452,1037.3500000000001,527.4,12.950000000000001,514.4499999999999,25.362000000000002,20.64,0,20.64,48,36,0.14,35.86,107.726505686,81.708324,0.39692695,81.31139705000001,298,365,613,5.513364116
Ca2.95Mo0.2W0.8O6Eu0.05,10,6,0.05,5.95,207,74,8,66,487.8310000000001,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669000000001,177.75000000000003,59.2,3.1500000000000004,56.050000000000004,388.0843000000001,147.072,7.5982,139.4738,1037.25,531,9.25,521.75,25.382,20.64,0,20.64,48.00000000000001,36,0.1,35.9,107.73536109000001,81.708324,0.28351925,81.42480475,298,365,613,5.516627908
Ca2.97Mo0.2W0.8O6Eu0.03,10,6,0.03,5.97,207,74,8,66,487.8310000000001,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669000000001,176.89,59.400000000000006,1.89,57.510000000000005,385.8465800000001,147.072,4.55892,142.51308,1037.1499999999999,534.6,5.55,529.0500000000001,25.402,20.64,0,20.64,48,36,0.06,35.94,107.744216494,81.708324,0.17011154999999997,81.53821245,298,465,613,5.518105775
SrLaZnTaO6Mn0.01,10.01,6,0.01,5.99,231,73,8,65,543.7903940000001,180.94788,15.999,164.94888,875,200,60,140,10.19,3.44,0.95,2.49,35,12,2,10,49.267608200000005,13.618054,5.5769,8.041154,246.25,73,0.25,72.75,569.39673044,180.94788,0.54938044,180.39849956,1036.4,360,1.4000000000000001,358.6,25.8555,20.64,0.015500000000000002,20.6245,58.07,36,0.07,35.93,109.99820038,81.708324,0.07434018,81.63398382000001,298,365,695,5.51851394
Ca2.97Mo0.2W0.8O6Eu0.03,10,6,0.03,5.97,207,74,8,66,487.8310000000001,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669000000001,176.89,59.400000000000006,1.89,57.510000000000005,385.8465800000001,147.072,4.55892,142.51308,1037.1499999999999,534.6,5.55,529.0500000000001,25.402,20.64,0,20.64,48,36,0.06,35.94,107.744216494,81.708324,0.17011154999999997,81.53821245,298,365,613,5.522796221
Ca13.9Zn6Ga10O35Dy0.1Mn0.12,65.12,35,0.1,34.9,180,66,8,58,408.61804399999994,162.5,15.999,146.501,820,180,60,120,10.670000000000002,3.44,1,2.44,32,12,2,10,48.497778000000004,13.618054,5.93905,7.679004000000001,1057.6,310,3,307,2229.4017652800003,697.23,6.59256528,690.63743472,6746.3,2502,16.8,2485.2,162.608,120.39999999999999,0.122,120.27799999999999,340.84,210,0.2,209.8,679.4489464399999,476.63189,0.593905,476.037985,298,266,486,5.523746467
BaLa1.75WO7Dy0.25,11,7,0.25,6.75,261,74,8,66,638.5714700000001,183.84,15.999,167.841,780,215,60,155,8.350000000000001,3.44,0.89,2.55,19,6,2,4,38.209698,13.618054,5.211664,8.406390000000002,302.25,99.75,16.5,83.25,716.8695725000001,243.0845725,40.625,202.4595725,1155,420,43.75,376.25,28.9,24.08,0.305,23.775,55.75,42,0.5,41.5,119.6464095,95.326378,1.4847625,93.8416155,298,320,484,5.53058386
SrLaZnTaO6Mn0.008,10.008,6,0.008,5.992,231,73,8,65,543.7903940000001,180.94788,15.999,164.94888,875,200,60,140,10.19,3.44,0.95,2.49,35,12,2,10,49.267608200000005,13.618054,5.5769,8.041154,246.2,73,0.2,72.8,569.286854352,180.94788,0.439504352,180.508375648,1036.12,360,1.12,358.88,25.8524,20.64,0.012400000000000001,20.6276,58.056,36,0.056,35.944,109.983332344,81.708324,0.059472144000000005,81.64885185600001,323,365,695,5.531478917
