Formula,Atomic Ratio_sum,Atomic Ratio_max,Atomic Ratio_min,Atomic Ratio_diff,Atomic Number_sum,Atomic Number_max,Atomic Number_min,Atomic Number_diff,Atomic Weight_sum,Atomic Weight_max,Atomic Weight_min,Atomic Weight_diff,Atomic Radius_sum,Atomic Radius_max,Atomic Radius_min,Atomic Radius_diff,EN pauling_sum,EN pauling_max,EN pauling_min,EN pauling_diff,Valence Electron_sum,Valence Electron_max,Valence Electron_min,Valence Electron_diff,Ionization Energy_sum,Ionization Energy_max,Ionization Energy_min,Ionization Energy_diff,ARW_Atomic Number_sum,ARW_Atomic Number_max,ARW_Atomic Number_min,ARW_Atomic Number_diff,ARW_Atomic Weight_sum,ARW_Atomic Weight_max,ARW_Atomic Weight_min,ARW_Atomic Weight_diff,ARW_Atomic Radius_sum,ARW_Atomic Radius_max,ARW_Atomic Radius_min,ARW_Atomic Radius_diff,ARW_EN pauling_sum,ARW_EN pauling_max,ARW_EN pauling_min,ARW_EN pauling_diff,ARW_Valence Electron_sum,ARW_Valence Electron_max,ARW_Valence Electron_min,ARW_Valence Electron_diff,ARW_Ionization Energy_sum,ARW_Ionization Energy_max,ARW_Ionization Energy_min,ARW_Ionization Energy_diff,Temperature (K),Excitation source (nm),Emission peak (nm)
Na1.92MgPO4FEu0.08,9,4,0.08,3.92,118,63,8,55,265.22993444099995,151.964,15.999,135.965,725,185,50,135,11.85,3.98,0,3.98,23,7,1,6,59.9832567,17.42282,5.1390767,12.283743300000001,94.16000000000001,32,5.04,26.96,194.5706421786,63.996,12.15712,51.83888,900.3999999999999,345.59999999999997,14.8,330.79999999999995,23.0256,13.76,0,13.76,40.08,24,0.16,23.84,100.34861506400001,54.472216,0.4536308,54.018585200000004,298,395,700
Na1.9MgPO4FEu0.1,9,4,0.1,3.9,118,63,8,55,265.22993444099995,151.964,15.999,135.965,725,185,50,135,11.85,3.98,0,3.98,23,7,1,6,59.9832567,17.42282,5.1390767,12.283743300000001,95.2,32,6.300000000000001,25.7,197.15012679300003,63.996,15.1964,48.7996,900.5,342,18.5,323.5,23.007,13.76,0,13.76,40.1,24,0.2,23.8,100.35924123000001,54.472216,0.5670385,53.9051775,298,395,700
Na1.85MgPO4FEu0.15,9,4,0.15,3.85,118,63,8,55,265.22993444099995,151.964,15.999,135.965,725,185,50,135,11.85,3.98,0,3.98,23,7,1,6,59.9832567,17.42282,5.1390767,12.283743300000001,97.8,32,9,23,203.59883832900002,63.996,18.998403163,44.997596837,900.75,333,27.75,305.25,22.9605,13.76,0,13.76,40.15,24,0.3,23.7,100.385806645,54.472216,0.8505577499999999,53.62165825,298,395,700
Bi4Si3O12Eu0.02,19.02,12,0.02,11.98,168,83,8,75,405.02840000000003,208.9804,15.999,192.9814,515,185,60,125,7.24,3.44,0,3.44,17,6,2,4,34.725638000000004,13.618054,5.670385,7.947669000000001,471.26,332,1.26,330.74,1115.20388,835.9216,3.03928,832.88232,1693.7,720,3.7,716.3,54.58,41.28,0,41.28,104.04,72,0.04,71.96,217.12716870000003,163.416648,0.1134077,163.3032403,298,393,700
Bi4Si3O12Eu0.02,19.02,12,0.02,11.98,168,83,8,75,405.02840000000003,208.9804,15.999,192.9814,515,185,60,125,7.24,3.44,0,3.44,17,6,2,4,34.725638000000004,13.618054,5.670385,7.947669000000001,471.26,332,1.26,330.74,1115.20388,835.9216,3.03928,832.88232,1693.7,720,3.7,716.3,54.58,41.28,0,41.28,104.04,72,0.04,71.96,217.12716870000003,163.416648,0.1134077,163.3032403,348,393,700
Bi4Si3O12Eu0.02,19.02,12,0.02,11.98,168,83,8,75,405.02840000000003,208.9804,15.999,192.9814,515,185,60,125,7.24,3.44,0,3.44,17,6,2,4,34.725638000000004,13.618054,5.670385,7.947669000000001,471.26,332,1.26,330.74,1115.20388,835.9216,3.03928,832.88232,1693.7,720,3.7,716.3,54.58,41.28,0,41.28,104.04,72,0.04,71.96,217.12716870000003,163.416648,0.1134077,163.3032403,398,393,700
Bi4Si3O12Eu0.02,19.02,12,0.02,11.98,168,83,8,75,405.02840000000003,208.9804,15.999,192.9814,515,185,60,125,7.24,3.44,0,3.44,17,6,2,4,34.725638000000004,13.618054,5.670385,7.947669000000001,471.26,332,1.26,330.74,1115.20388,835.9216,3.03928,832.88232,1693.7,720,3.7,716.3,54.58,41.28,0,41.28,104.04,72,0.04,71.96,217.12716870000003,163.416648,0.1134077,163.3032403,448,393,700
Bi4Si3O12Eu0.02,19.02,12,0.02,11.98,168,83,8,75,405.02840000000003,208.9804,15.999,192.9814,515,185,60,125,7.24,3.44,0,3.44,17,6,2,4,34.725638000000004,13.618054,5.670385,7.947669000000001,471.26,332,1.26,330.74,1115.20388,835.9216,3.03928,832.88232,1693.7,720,3.7,716.3,54.58,41.28,0,41.28,104.04,72,0.04,71.96,217.12716870000003,163.416648,0.1134077,163.3032403,498,393,700
Sr3NaNbO6Mn0.005,11.005,6,0.005,5.995,123,41,8,33,274.45318328,92.90637,15.999,76.90737,725,200,60,140,8.47,3.44,0.93,2.51,21,7,1,6,38.6448659,13.618054,5.1390767,8.4789773,214.125,114,0.125,113.875,475.0248295,262.86,0.27469022,262.58530978,1285.7,600,0.7000000000000001,599.3,26.02775,20.64,0.007750000000000001,20.63225,48.035,36,0.035,35.965,110.72802239,81.708324,0.03717009,81.67115391,298,370,700
BaLaMgNb0.9995O6Mn0.0005,10.000000000000002,6,0.0005,5.9995,199,57,8,49,464.38088400000004,138.90547,15.999,122.90647000000001,905,215,60,155,9.89,3.44,0.89,2.55,25,7,2,5,46.245721,13.618054,5.211664,8.406390000000002,213.992,57,0.0125,56.9875,489.418855837,138.90547,0.027469022,138.87800097800002,1064.9975,360,0.07,359.93,25.539975000000002,20.64,0.0007750000000000001,20.639225,48.001000000000005,36,0.0035,35.9965,106.902310584,81.708324,0.0037170090000000003,81.704606991,298,360,700
BaLaMgNb0.999O6Mn0.001,10,6,0.001,5.999,199,57,8,49,464.38088400000004,138.90547,15.999,122.90647000000001,905,215,60,155,9.89,3.44,0.89,2.55,25,7,2,5,46.245721,13.618054,5.211664,8.406390000000002,213.984,57,0.025,56.975,489.399871674,138.90547,0.054938044,138.850531956,1064.9950000000001,360,0.14,359.86,25.539950000000005,20.64,0.0015500000000000002,20.63845,48.002,36,0.007,35.993,106.90264816800001,81.708324,0.007434018000000001,81.700889982,298,360,700
BaLaMgNb0.998O6Mn0.002,10.000000000000002,6,0.002,5.998,199,57,8,49,464.38088400000004,138.90547,15.999,122.90647000000001,905,215,60,155,9.89,3.44,0.89,2.55,25,7,2,5,46.245721,13.618054,5.211664,8.406390000000002,213.96800000000002,57,0.05,56.95,489.3619033480001,138.90547,0.109876088,138.79559391200002,1064.99,360,0.28,359.72,25.5399,20.64,0.0031000000000000003,20.6369,48.004000000000005,36,0.014,35.986,106.903323336,81.708324,0.014868036000000001,81.69345596400001,298,360,700
BaLaMgNb0.996O6Mn0.004,10,6,0.004,5.996,199,57,8,49,464.38088400000004,138.90547,15.999,122.90647000000001,905,215,60,155,9.89,3.44,0.89,2.55,25,7,2,5,46.245721,13.618054,5.211664,8.406390000000002,213.936,57,0.1,56.9,489.285966696,138.90547,0.219752176,138.68571782400002,1064.98,360,0.56,359.44,25.5398,20.64,0.006200000000000001,20.6338,48.008,36,0.028,35.972,106.90467367200002,81.708324,0.029736072000000002,81.678587928,298,360,700
BaLaMgNb0.992O6Mn0.008,10,6,0.008,5.992,199,57,8,49,464.38088400000004,138.90547,15.999,122.90647000000001,905,215,60,155,9.89,3.44,0.89,2.55,25,7,2,5,46.245721,13.618054,5.211664,8.406390000000002,213.87199999999999,57,0.2,56.8,489.13409339200007,138.90547,0.439504352,138.465965648,1064.96,360,1.12,358.88,25.5396,20.64,0.012400000000000001,20.6276,48.016,36,0.056,35.944,106.907374344,81.708324,0.059472144000000005,81.64885185600001,298,360,700
BaLaMgNb0.99O6Mn0.01,10,6,0.01,5.99,199,57,8,49,464.38088400000004,138.90547,15.999,122.90647000000001,905,215,60,155,9.89,3.44,0.89,2.55,25,7,2,5,46.245721,13.618054,5.211664,8.406390000000002,213.84,57,0.25,56.75,489.05815674,138.90547,0.54938044,138.35608956000002,1064.95,360,1.4000000000000001,358.6,25.5395,20.64,0.015500000000000002,20.6245,48.02,36,0.07,35.93,106.90872467999999,81.708324,0.07434018,81.63398382000001,298,360,700
Sr2ZnWO6Mn0.002,10.002,6,0.002,5.998,175,74,8,66,407.77704400000005,183.84,15.999,167.841,670,200,60,140,9.290000000000001,3.44,0.95,2.49,33,12,2,10,44.00516820000001,13.618054,5.6948672,7.923186800000001,228.05,76,0.05,75.95,520.563876088,183.84,0.109876088,183.730123912,1030.28,400,0.28,399.72,25.8931,20.64,0.0031000000000000003,20.6369,58.014,36,0.014,35.986,110.37115543600001,81.708324,0.014868036000000001,81.69345596400001,298,325,702
Sr2ZnWO6Mn0.004,10.004,6,0.004,5.996,175,74,8,66,407.77704400000005,183.84,15.999,167.841,670,200,60,140,9.290000000000001,3.44,0.95,2.49,33,12,2,10,44.00516820000001,13.618054,5.6948672,7.923186800000001,228.1,76,0.1,75.9,520.6737521760001,183.84,0.219752176,183.62024782400002,1030.56,400,0.56,399.44,25.8962,20.64,0.006200000000000001,20.6338,58.028,36,0.028,35.972,110.38602347200002,81.708324,0.029736072000000002,81.678587928,298,325,702
Sr2ZnWO6Mn0.006,10.006,6,0.006,5.994,175,74,8,66,407.77704400000005,183.84,15.999,167.841,670,200,60,140,9.290000000000001,3.44,0.95,2.49,33,12,2,10,44.00516820000001,13.618054,5.6948672,7.923186800000001,228.15,76,0.15,75.85,520.7836282640001,183.84,0.329628264,183.510371736,1030.84,400,0.84,399.16,25.8993,20.64,0.009300000000000001,20.6307,58.042,36,0.042,35.958,110.40089150800002,81.708324,0.044604108,81.663719892,298,325,702
Sr2ZnWO6Mn0.008,10.008,6,0.008,5.992,175,74,8,66,407.77704400000005,183.84,15.999,167.841,670,200,60,140,9.290000000000001,3.44,0.95,2.49,33,12,2,10,44.00516820000001,13.618054,5.6948672,7.923186800000001,228.2,76,0.2,75.8,520.893504352,183.84,0.439504352,183.400495648,1031.12,400,1.12,398.88,25.9024,20.64,0.012400000000000001,20.6276,58.056,36,0.056,35.944,110.41575954400001,81.708324,0.059472144000000005,81.64885185600001,298,325,702
Sr2ZnWO6Mn0.01,10.01,6,0.01,5.99,175,74,8,66,407.77704400000005,183.84,15.999,167.841,670,200,60,140,9.290000000000001,3.44,0.95,2.49,33,12,2,10,44.00516820000001,13.618054,5.6948672,7.923186800000001,228.25,76,0.25,75.75,521.0033804400001,183.84,0.54938044,183.29061956,1031.4,400,1.4000000000000001,398.6,25.9055,20.64,0.015500000000000002,20.6245,58.07,36,0.07,35.93,110.43062758,81.708324,0.07434018,81.63398382000001,298,325,702
Na1.89Ca0.89SiO4Eu0.11,7.89,4,0.11,3.89,116,63,8,55,259.11576928,151.964,15.999,135.965,715,185,60,125,7.27,3.44,0,3.44,15,6,1,5,38.6923539,13.618054,5.1390767,8.4789773,91.52000000000001,32,6.93,25.07,187.9171239392,63.996,16.71604,47.27996,870.75,340.2,20.35,319.84999999999997,18.3077,13.76,0,13.76,31.89,24,0.22,23.78,78.401204441,54.472216,0.62374235,53.84847365,298,393,703
Gd2ZnTi0.9995O6Mn0.0005,10.000000000000002,6,0.0005,5.9995,149,64,8,56,341.43404400000003,157.25,15.999,141.251,655,180,60,120,9.38,3.44,1.2,2.24,31,12,2,10,43.424187,13.618054,6.149796,7.4682580000000005,228.0015,128,0.0125,127.9875,523.744535522,314.5,0.027469022,314.472530978,995.0000000000001,360,0.07,359.93,26.230005000000002,20.64,0.0007750000000000001,20.639225,56.00150000000001,36,0.0035,35.9965,110.23053794900001,81.708324,0.0037170090000000003,81.704606991,298,365,705
Gd2ZnTi0.999O6Mn0.001,10,6,0.001,5.999,149,64,8,56,341.43404400000003,157.25,15.999,141.251,655,180,60,120,9.38,3.44,1.2,2.24,31,12,2,10,43.424187,13.618054,6.149796,7.4682580000000005,228.00300000000001,128,0.025,127.975,523.748071044,314.5,0.054938044,314.445061956,995,360,0.14,359.86,26.23001,20.64,0.0015500000000000002,20.63845,56.00299999999999,36,0.007,35.993,110.230840898,81.708324,0.007434018000000001,81.700889982,298,365,705
Gd2ZnTi0.998O6Mn0.002,10.000000000000002,6,0.002,5.998,149,64,8,56,341.43404400000003,157.25,15.999,141.251,655,180,60,120,9.38,3.44,1.2,2.24,31,12,2,10,43.424187,13.618054,6.149796,7.4682580000000005,228.006,128,0.05,127.95,523.755142088,314.5,0.109876088,314.390123912,995,360,0.28,359.72,26.23002,20.64,0.0031000000000000003,20.6369,56.00600000000001,36,0.014,35.986,110.231446796,81.708324,0.014868036000000001,81.69345596400001,298,365,705
Gd2ZnTi0.996O6Mn0.004,10,6,0.004,5.996,149,64,8,56,341.43404400000003,157.25,15.999,141.251,655,180,60,120,9.38,3.44,1.2,2.24,31,12,2,10,43.424187,13.618054,6.149796,7.4682580000000005,228.012,128,0.1,127.9,523.769284176,314.5,0.219752176,314.280247824,995,360,0.56,359.44,26.230040000000002,20.64,0.006200000000000001,20.6338,56.012,36,0.028,35.972,110.232658592,81.708324,0.029736072000000002,81.678587928,298,365,705
Gd2ZnTi0.992O6Mn0.008,10,6,0.008,5.992,149,64,8,56,341.43404400000003,157.25,15.999,141.251,655,180,60,120,9.38,3.44,1.2,2.24,31,12,2,10,43.424187,13.618054,6.149796,7.4682580000000005,228.024,128,0.2,127.8,523.797568352,314.5,0.439504352,314.060495648,995,360,1.12,358.88,26.23008,20.64,0.012400000000000001,20.6276,56.024,36,0.056,35.944,110.235082184,81.708324,0.059472144000000005,81.64885185600001,298,365,705
CaLaMgSbO6Mn0.001,10.001,6,0.001,5.999,173,57,8,49,395.985514,138.90547,15.999,122.90647000000001,870,195,60,135,10.450000000000001,3.44,1,2.44,25,7,2,5,48.996751200000006,13.618054,5.5769,8.041154,188.025,57,0.025,56.975,421.09740804399996,138.90547,0.054938044,138.850531956,1030.14,360,0.14,359.86,26.101550000000003,20.64,0.0015500000000000002,20.63845,48.007,36,0.007,35.993,109.660437218,81.708324,0.007434018000000001,81.700889982,298,370,708
CaLaMgSbO6Mn0.003,10.003,6,0.003,5.997,173,57,8,49,395.985514,138.90547,15.999,122.90647000000001,870,195,60,135,10.450000000000001,3.44,1,2.44,25,7,2,5,48.996751200000006,13.618054,5.5769,8.041154,188.075,57,0.075,56.925,421.207284132,138.90547,0.164814132,138.740655868,1030.42,360,0.42,359.58,26.104650000000003,20.64,0.0046500000000000005,20.63535,48.021,36,0.021,35.979,109.675305254,81.708324,0.022302054,81.68602194600001,298,370,708
CaLaMgSbO6Mn0.005,10.005,6,0.005,5.995,173,57,8,49,395.985514,138.90547,15.999,122.90647000000001,870,195,60,135,10.450000000000001,3.44,1,2.44,25,7,2,5,48.996751200000006,13.618054,5.5769,8.041154,188.125,57,0.125,56.875,421.31716022,138.90547,0.27469022,138.63077978,1030.7,360,0.7000000000000001,359.3,26.107750000000003,20.64,0.007750000000000001,20.63225,48.035,36,0.035,35.965,109.69017329,81.708324,0.03717009,81.67115391,298,370,708
CaLaMgSbO6Mn0.007,10.007,6,0.007,5.993,173,57,8,49,395.985514,138.90547,15.999,122.90647000000001,870,195,60,135,10.450000000000001,3.44,1,2.44,25,7,2,5,48.996751200000006,13.618054,5.5769,8.041154,188.175,57,0.17500000000000002,56.825,421.42703630799997,138.90547,0.38456630799999997,138.52090369200002,1030.98,360,0.98,359.02,26.110850000000003,20.64,0.01085,20.62915,48.049,36,0.049,35.951,109.705041326,81.708324,0.052038126000000004,81.656285874,298,370,708
CaLaMgSbO6Mn0.01,10.01,6,0.01,5.99,173,57,8,49,395.985514,138.90547,15.999,122.90647000000001,870,195,60,135,10.450000000000001,3.44,1,2.44,25,7,2,5,48.996751200000006,13.618054,5.5769,8.041154,188.25,57,0.25,56.75,421.59185044,138.90547,0.54938044,138.35608956000002,1031.4,360,1.4000000000000001,358.6,26.1155,20.64,0.015500000000000002,20.6245,48.07,36,0.07,35.93,109.72734338,81.708324,0.07434018,81.63398382000001,298,370,708
CaLaMgSbO6Mn0.012,10.012,6,0.012,5.988,173,57,8,49,395.985514,138.90547,15.999,122.90647000000001,870,195,60,135,10.450000000000001,3.44,1,2.44,25,7,2,5,48.996751200000006,13.618054,5.5769,8.041154,188.3,57,0.3,56.7,421.701726528,138.90547,0.659256528,138.24621347200002,1031.68,360,1.68,358.32,26.1186,20.64,0.018600000000000002,20.6214,48.084,36,0.084,35.916,109.742211416,81.708324,0.089208216,81.619115784,298,370,708
CaLaMgSbO6Mn0.015,10.015,6,0.015,5.985,173,57,8,49,395.985514,138.90547,15.999,122.90647000000001,870,195,60,135,10.450000000000001,3.44,1,2.44,25,7,2,5,48.996751200000006,13.618054,5.5769,8.041154,188.375,57,0.375,56.625,421.86654066,138.90547,0.82407066,138.08139934000002,1032.1,360,2.1,357.9,26.123250000000002,20.64,0.02325,20.61675,48.105,36,0.105,35.895,109.76451347,81.708324,0.11151027,81.59681373000001,298,370,708
LaMg0.5Ti0.4975O3Mn0.005,5.0025,3,0.005,2.995,124,57,8,49,282.014514,138.90547,15.999,122.90647000000001,685,195,60,135,8.940000000000001,3.44,1.1,2.34,22,7,2,5,41.103327,13.618054,5.5769,8.041154,98.07,57,0.125,56.875,223.14349272,138.90547,0.27469022,138.63077978,520.35,195,0.7000000000000001,194.3,12.8489,10.32,0.007750000000000001,10.31225,24.025000000000002,18,0.035,17.965,53.68833929,40.854162,0.03717009,40.816991910000006,298,345,708
LaMg0.5Ti0.497O3Mn0.006,5.003,3,0.006,2.994,124,57,8,49,282.014514,138.90547,15.999,122.90647000000001,685,195,60,135,8.940000000000001,3.44,1.1,2.34,22,7,2,5,41.103327,13.618054,5.5769,8.041154,98.084,57,0.15,56.85,223.17449726400002,138.90547,0.329628264,138.575841736,520.42,195,0.84,194.16,12.84968,10.32,0.009300000000000001,10.3107,24.03,18,0.042,17.958,53.692359248,40.854162,0.044604108,40.809557892,298,345,708
LaMg0.5Ti0.496O3Mn0.008,5.0040000000000004,3,0.008,2.992,124,57,8,49,282.014514,138.90547,15.999,122.90647000000001,685,195,60,135,8.940000000000001,3.44,1.1,2.34,22,7,2,5,41.103327,13.618054,5.5769,8.041154,98.11200000000001,57,0.2,56.8,223.23650635200002,138.90547,0.439504352,138.465965648,520.5600000000001,195,1.12,193.88,12.85124,10.32,0.012400000000000001,10.3076,24.040000000000003,18,0.056,17.944,53.700399164000004,40.854162,0.059472144000000005,40.794689856000005,298,345,708
LaMg0.5Ti0.495O3Mn0.01,5.005,3,0.01,2.99,124,57,8,49,282.014514,138.90547,15.999,122.90647000000001,685,195,60,135,8.940000000000001,3.44,1.1,2.34,22,7,2,5,41.103327,13.618054,5.5769,8.041154,98.14,57,0.25,56.75,223.29851544000002,138.90547,0.54938044,138.35608956000002,520.6999999999999,195,1.4000000000000001,193.6,12.8528,10.32,0.015500000000000002,10.3045,24.05,18,0.07,17.93,53.708439080000005,40.854162,0.07434018,40.77982182,298,345,708
LaMg0.5Ti0.49O3Mn0.02,5.01,3,0.02,2.98,124,57,8,49,282.014514,138.90547,15.999,122.90647000000001,685,195,60,135,8.940000000000001,3.44,1.1,2.34,22,7,2,5,41.103327,13.618054,5.5769,8.041154,98.28,57,0.5,56.5,223.60856087999997,138.90547,1.09876088,137.80670912000002,521.4,195,2.8000000000000003,192.2,12.860600000000002,10.32,0.031000000000000003,10.289,24.1,18,0.14,17.86,53.748638660000005,40.854162,0.14868036,40.70548164,298,345,708
CaMg2La2W2O12Mn0.008,19.008,12,0.008,11.992,196,74,8,66,458.065514,183.84,15.999,167.841,860,195,60,135,10.100000000000001,3.44,1,2.44,26,7,2,5,48.2523922,13.618054,5.5769,8.041154,402.2,148,0.2,147.8,926.606444352,367.68,0.439504352,367.24049564800004,1861.12,720,1.12,718.88,50.5124,41.28,0.012400000000000001,41.2676,96.056,72,0.056,71.944,211.763605344,163.416648,0.059472144000000005,163.357175856,298,352,708
CaMg2La2W2O12Mn0.008,19.008,12,0.008,11.992,196,74,8,66,458.065514,183.84,15.999,167.841,860,195,60,135,10.100000000000001,3.44,1,2.44,26,7,2,5,48.2523922,13.618054,5.5769,8.041154,402.2,148,0.2,147.8,926.606444352,367.68,0.439504352,367.24049564800004,1861.12,720,1.12,718.88,50.5124,41.28,0.012400000000000001,41.2676,96.056,72,0.056,71.944,211.763605344,163.416648,0.059472144000000005,163.357175856,303,352,708
