Formula,Atomic Ratio_sum,Atomic Ratio_max,Atomic Ratio_min,Atomic Ratio_diff,Atomic Number_sum,Atomic Number_max,Atomic Number_min,Atomic Number_diff,Atomic Weight_sum,Atomic Weight_max,Atomic Weight_min,Atomic Weight_diff,Atomic Radius_sum,Atomic Radius_max,Atomic Radius_min,Atomic Radius_diff,EN pauling_sum,EN pauling_max,EN pauling_min,EN pauling_diff,Valence Electron_sum,Valence Electron_max,Valence Electron_min,Valence Electron_diff,Ionization Energy_sum,Ionization Energy_max,Ionization Energy_min,Ionization Energy_diff,ARW_Atomic Number_sum,ARW_Atomic Number_max,ARW_Atomic Number_min,ARW_Atomic Number_diff,ARW_Atomic Weight_sum,ARW_Atomic Weight_max,ARW_Atomic Weight_min,ARW_Atomic Weight_diff,ARW_Atomic Radius_sum,ARW_Atomic Radius_max,ARW_Atomic Radius_min,ARW_Atomic Radius_diff,ARW_EN pauling_sum,ARW_EN pauling_max,ARW_EN pauling_min,ARW_EN pauling_diff,ARW_Valence Electron_sum,ARW_Valence Electron_max,ARW_Valence Electron_min,ARW_Valence Electron_diff,ARW_Ionization Energy_sum,ARW_Ionization Energy_max,ARW_Ionization Energy_min,ARW_Ionization Energy_diff,Temperature (K),Excitation source (nm),CIE coordinate (Y)
Rb2Bi0.5PO8MoEu0.5,13,8,0.5,7.5,248,83,8,75,589.3349619979999,208.9804,15.999,192.9814,885,235,60,175,10.51,3.44,0,3.44,25,6,1,5,48.33019900000001,13.618054,4.177128,9.440926000000001,268,74,15,59,606.323561998,170.9356,30.973761998,139.96183800199998,1367.5,480,80,400,34.459999999999994,27.52,0,27.52,64.5,48,1,47,141.35575450000002,108.944432,2.8351925,106.1092395,350,393.5,0.35196
Sr1.9ZnW0.6Mo0.4O6Eu0.05Li0.05,10.000000000000002,6,0.05,5.95,258,74,3,71,607.6930000000001,183.84,6.94,176.9,1005,200,60,140,10.88,3.44,0,3.44,35,12,1,11,54.725679961,13.618054,5.391714761,8.226339239000001,214.70000000000002,72.2,0.15000000000000002,72.05,484.48120000000006,166.478,0.34700000000000003,166.131,1030.5,380,7.25,372.75,26.028,20.64,0,20.64,57.949999999999996,36,0.05,35.95,110.03126566805,81.708324,0.26958573805,81.43873826195001,298,367,0.352
K0.45Na0.45NbO3Eu0.05Bi0.05,5,3,0.05,2.95,225,83,8,75,531.93783928,208.9804,15.999,192.9814,950,220,60,160,8.69,3.44,0,3.44,20,6,1,5,42.812545240000006,13.618054,4.34066354,9.27739046,85.80000000000001,41,3.1500000000000004,37.85,186.89022117599998,92.90637,7.5982,85.30816999999999,522.25,180,8,172,12.8025,10.32,0,10.32,24.25,18,0.1,17.9,52.526690158,40.854162,0.28351925,40.570642750000005,298,465,0.352
Na3Sc1.8P3O12Eu0.1,19.900000000000002,12,0.1,11.9,118,63,8,55,266.882439278,151.964,15.999,135.965,685,185,60,125,7.92,3.44,0,3.44,17,6,1,5,41.4756917,13.618054,5.1390767,8.4789773,218.10000000000002,96,6.300000000000001,89.7,449.995628234,191.988,15.1964,176.7916,1866.5,720,18.5,701.5,53.088,41.28,0,41.28,95.60000000000001,72,0.2,71.8,222.6716566,163.416648,0.5670385,162.8496095,298,394,0.352
Mg2Y8Si6O26Ce0.01Mn0.25,42.26,26,0.01,25.99,156,58,8,50,352.348884,140.116,15.999,124.11700000000002,825,185,60,125,10.54,3.44,1.12,2.32,24,7,2,5,48.605850000000004,13.618054,5.5386,8.079454000000002,634.83,312,0.58,311.42,1359.476391,711.24672,1.4011600000000002,709.84556,3996.85,1560,1.85,1558.15,113.6187,89.44,0.011200000000000002,89.4288,209.77,156,0.02,155.98,469.9239425,354.069404,0.055386,354.014018,298,292,0.352
Ca0.9SrAl2SiO7Eu0.1,12,7,0.1,6.9,156,63,8,55,350.72753850000004,151.964,15.999,135.965,860,200,60,140,8.9,3.44,0,3.44,19,6,2,4,45.2339128,13.618054,5.670385,7.947669000000001,158.3,56,6.300000000000001,49.7,332.927677,111.99300000000001,15.1964,96.79660000000001,1160.5,420,18.5,401.5,31.049999999999997,24.08,0,24.08,56,42,0.2,41.8,127.21334318000001,95.326378,0.5670385,94.75933950000001,298,393,0.352
NaLa0.95Ti2O6Eu0.05,10,6,0.05,5.95,161,63,8,55,377.72523928,151.964,15.999,135.965,760,195,60,135,7.01,3.44,0,3.44,16,6,1,5,36.8325357,13.618054,5.1390767,8.4789773,160.3,54.15,3.1500000000000004,51,354.27616578000004,131.9601965,7.5982,124.36199649999999,1014.5,360,9.25,350.75,25.695,20.64,0,20.64,47.95,36,0.1,35.9,106.08521495000001,81.708324,0.28351925,81.42480475,298,395,0.352
Ba3In3.74P6O24Tb0.015Eu0.05,36.805,24,0.015,23.985,256,65,8,57,610.007111998,158.92535,15.999,142.92635,890,215,60,155,8.299999999999999,3.44,0,3.44,20,6,2,4,46.6369442,13.618054,5.211664,8.406390000000002,637.385,192,0.975,191.025,1421.2009722379998,429.41932,2.3838802500000003,427.03543975,3276.575,1440,2.625,1437.375,105.02720000000001,82.56,0,82.56,191.35,144,0.03,143.97,427.400848698,326.833296,0.08795700000000001,326.745339,298,233,0.352
Ba1.28Ca0.69SiO4Eu0.02Mn0.01,6.999999999999999,4,0.01,3.99,186,63,8,55,428.39104399999997,151.964,15.999,135.965,890,215,60,155,8.780000000000001,3.44,0,3.44,23,7,2,5,46.1989592,13.618054,5.211664,8.406390000000002,132.99,71.68,0.25,71.43,299.10204044,175.77856,0.54938044,175.22917956,754.5,275.2,1.4000000000000001,273.8,17.5047,13.76,0,13.76,32.05,24,0.04,23.96,73.70065388799999,54.472216,0.07434018,54.39787582,298,390,0.352
Ca2.83Mo0.2W0.8O6Eu0.17,10,6,0.17,5.83,207,74,8,66,487.8310000000001,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669000000001,182.91,59.2,8.4,50.800000000000004,401.51062,147.072,19.19,127.882,1037.8500000000001,509.40000000000003,29,480.40000000000003,25.262,20.64,0,20.64,48,36,0.34,35.66,107.682228666,81.708324,0.96396545,80.74435855,298,393,0.352
Ca0.55TiO3Eu0.3,4.85,3,0.3,2.7,113,63,8,55,255.908,151.964,15.999,135.965,565,185,60,125,5.98,3.44,0,3.44,14,6,2,4,32.229714200000004,13.618054,5.670385,7.947669000000001,75.9,24,11,13,163.49609999999998,47.997,22.042900000000003,25.954099999999997,474.5,180,55.5,124.5,12.41,10.32,0,10.32,23.700000000000003,18,0.6,17.4,52.74563286,40.854162,1.7011154999999998,39.1530465,298,397,0.352
K2WPO8Eu1,13,8,1,7,179,74,8,66,421.87506199800004,183.84,15.999,167.841,700,220,60,160,8.15,3.44,0,3.44,20,6,1,5,41.97981854,13.618054,4.34066354,9.27739046,254,74,15,59,572.966361998,183.84,30.973761998,152.866238002,1340,480,100,380,33.05,27.52,0,27.52,63,48,2,46,141.64686008,108.944432,5.670385,103.27404700000001,298,396,0.352
KLa0.89Mo2O8Eu0.11,12,8,0.11,7.89,189,63,8,55,441.91677000000004,151.964,15.999,135.965,805,220,60,160,7.52,3.44,0,3.44,18,6,1,5,36.29843254,13.618054,4.34066354,9.27739046,224.66000000000003,84,6.93,77.07,499.33220830000005,191.9,16.71604,175.18396,1183.8999999999999,480,20.35,459.65,33.638999999999996,27.52,0,27.52,63.89,48,0.22,47.78,133.05713889,108.944432,0.62374235,108.32068965,298,465,0.352
Y1.78WO6Eu0.22,9.000000000000002,6,0.22,5.78,184,74,8,66,440.70884,183.84,15.999,167.841,560,185,60,125,6.359999999999999,3.44,0,3.44,17,6,2,4,33.369729,13.618054,5.670385,7.947669000000001,205.28000000000003,74,13.86,60.14,471.51847519999995,183.84,33.43208,150.40792,856.1,360,40.7,319.3,24.5116,20.64,0,20.64,47.78,36,0.44,35.56,101.8865615,81.708324,1.2474847,80.4608393,298,275,0.3521
Ca2.91Mo0.2W0.8O6Eu0.09,10,6,0.09,5.91,207,74,8,66,487.8310000000001,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669000000001,179.47,59.2,5.67,53.53,392.5597400000001,147.072,13.67676,133.39524,1037.45,523.8000000000001,16.65,507.1500000000001,25.342,20.64,0,20.64,48,36,0.18,35.82,107.71765028200001,81.708324,0.5103346499999999,81.19798935,298,365,0.3521
Na13Sr1.6Ta2P9O36Eu0.2Na0.2,62.00000000000001,36,0.2,35.8,219,73,8,65,513.484180558,180.94788,15.999,164.94888,1050,200,60,140,9.94,3.44,0,3.44,22,6,1,5,53.297715600000004,13.618054,5.1390767,8.4789773,787.6,288,2.2,285.8,1690.6733724780001,575.964,4.597953856,571.366046144,6083,2340,36,2304,160.346,123.84,0,123.84,287.79999999999995,216,0.2,215.8,677.81093496,490.249944,1.02781534,489.22212866,298,394,0.3522
La3.98GeO8Eu0.006Er0.014,13,8,0.006,7.994,228,68,8,60,546.75747,167.259,15.999,151.26,740,195,60,135,7.79,3.44,0,3.44,17,6,2,4,38.872474000000004,13.618054,5.5769,8.041154,324.19,226.85999999999999,0.378,226.482,756.7191806000001,552.8437706000001,0.911784,551.9319866000001,1384.6599999999999,776.1,1.11,774.99,33.92536,27.52,0,27.52,63.98,48,0.012,47.988,139.15945911,108.944432,0.03402231,108.91040969000001,298,270,0.3525
Ba3Lu4O9Bi0.01Eu0.15,16.16,9,0.01,8.99,281,83,8,75,689.2372,208.9804,15.999,192.9814,795,215,60,155,7.23,3.44,0,3.44,17,6,2,4,37.21149,13.618054,5.211664,8.406390000000002,534.2800000000001,284,0.8300000000000001,283.17,1280.7236039999998,699.8672,2.089804,697.7773960000001,1914.35,700,1.6,698.4,37.649,30.96,0,30.96,68.35,54,0.05,53.95,160.82437491,122.562486,0.07285516,122.48963084,298,356,0.3525
Sr1.773Ca0.197Sb2O7Bi0.03,10.999999999999998,7,0.03,6.97,200,83,8,75,474.4374,208.9804,15.999,192.9814,745,200,60,140,9.34,3.44,0.95,2.49,20,6,2,4,41.3199814,13.618054,5.6948672,7.923186800000001,231.804,102,2.4899999999999998,99.51,525.028038,243.52,6.269412,237.25058800000002,1104.86,420,4.8,415.2,30.118349999999996,24.08,0.056999999999999995,24.023,56.089999999999996,42,0.15,41.85,124.06301260000001,95.326378,0.21856548,95.10781252000001,298,372,0.3525
Y1.9WO6Eu0.1,9,6,0.1,5.9,184,74,8,66,440.70884,183.84,15.999,167.841,560,185,60,125,6.359999999999999,3.44,0,3.44,17,6,2,4,33.369729,13.618054,5.670385,7.947669000000001,202.4,74.1,6.300000000000001,67.8,463.95149599999996,183.84,15.1964,168.6436,855.5,360,18.5,341.5,24.658,20.64,0,20.64,47.900000000000006,36,0.2,35.8,101.9521865,81.708324,0.5670385,81.14128550000001,298,275,0.3526
Ca2.91Mo0.2W0.8O6Eu0.09,10,6,0.09,5.91,207,74,8,66,487.8310000000001,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669000000001,179.47,59.2,5.67,53.53,392.5597400000001,147.072,13.67676,133.39524,1037.45,523.8000000000001,16.65,507.1500000000001,25.342,20.64,0,20.64,48,36,0.18,35.82,107.71765028200001,81.708324,0.5103346499999999,81.19798935,298,465,0.3526
Rb2Bi0.5PO8MoEu0.5,13,8,0.5,7.5,248,83,8,75,589.3349619979999,208.9804,15.999,192.9814,885,235,60,175,10.51,3.44,0,3.44,25,6,1,5,48.33019900000001,13.618054,4.177128,9.440926000000001,268,74,15,59,606.323561998,170.9356,30.973761998,139.96183800199998,1367.5,480,80,400,34.459999999999994,27.52,0,27.52,64.5,48,1,47,141.35575450000002,108.944432,2.8351925,106.1092395,400,393.5,0.35273
Ca2.93Mo0.2W0.8O6Eu0.07,10,6,0.07,5.93,207,74,8,66,487.8310000000001,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669000000001,178.60999999999999,59.2,4.41,54.790000000000006,390.32202000000007,147.072,10.63748,136.43452,1037.3500000000001,527.4,12.950000000000001,514.4499999999999,25.362000000000002,20.64,0,20.64,48,36,0.14,35.86,107.726505686,81.708324,0.39692695,81.31139705000001,298,365,0.3529
Rb2Bi0.95PO8MoEu0.05,13,8,0.05,7.95,248,83,8,75,589.3349619979999,208.9804,15.999,192.9814,885,235,60,175,10.51,3.44,0,3.44,25,6,1,5,48.33019900000001,13.618054,4.177128,9.440926000000001,277,78.85,3.1500000000000004,75.69999999999999,631.980941998,198.53137999999998,7.5982,190.93318,1356.25,480,9.25,470.75,35.315,27.52,0,27.52,65.85,48,0.1,47.9,142.08256345,108.944432,0.28351925,108.66091275000001,298,393.5,0.35294
Sr1.9ZnW0.4Mo0.6O6Eu0.05Li0.05,10.000000000000002,6,0.05,5.95,258,74,3,71,607.6930000000001,183.84,6.94,176.9,1005,200,60,140,10.88,3.44,0,3.44,35,12,1,11,54.725679961,13.618054,5.391714761,8.226339239000001,208.3,72.2,0.15000000000000002,72.05,466.90319999999997,166.478,0.34700000000000003,166.131,1032.5,380,7.25,372.75,26.12,20.64,0,20.64,57.95,36,0.05,35.95,109.87694566805,81.708324,0.26958573805,81.43873826195001,298,367,0.353
Ca4Y6Si6O25Ce0.02Tb0.08,41.1,25,0.02,24.98,204,65,8,57,472.10919,158.92535,15.999,142.92635,890,185,60,125,8.68,3.44,0,3.44,19,6,2,4,45.5025522,13.618054,5.5386,8.079454000000002,604.36,234,1.16,232.84,1277.748388,533.43504,2.8023200000000004,530.63272,3977.7,1500,3.7,1496.3,108.7424,86,0,86,200.2,150,0.04,149.96,451.69750480000005,340.45135000000005,0.110772,340.34057800000005,298,352,0.353
Na3Sc1.3P3O12Eu0.35,19.650000000000002,12,0.35,11.65,118,63,8,55,266.882439278,151.964,15.999,135.965,685,185,60,125,7.92,3.44,0,3.44,17,6,1,5,41.4756917,13.618054,5.1390767,8.4789773,223.35000000000002,96,22.049999999999997,73.95,465.50867423399995,191.988,53.1874,138.8006,1832.75,720,64.75,655.25,52.408,41.28,0,41.28,94.60000000000001,72,0.7,71.3,220.80850785,163.416648,1.9846347499999997,161.43201325,298,394,0.353
ZnMoO4Eu0.05,6.05,4,0.05,3.95,143,63,8,55,329.293,151.964,15.999,135.965,525,185,60,125,7.25,3.44,0,3.44,26,12,2,10,35.775068000000005,13.618054,5.670385,7.947669000000001,107.15,42,3.1500000000000004,38.85,232.92419999999998,95.95,7.5982,88.3518,529.25,240,9.25,230.75,17.57,13.76,0,13.76,42.1,24,0.1,23.9,71.24236425,54.472216,0.28351925,54.188696750000005,298,395,0.353
K1.12Sr3.88B3O9Dy0.005Eu0.025,17.029999999999998,9,0.005,8.995,199,66,5,61,467.99129999999997,162.5,10.81,151.69,925,220,60,160,8.47,3.44,0,3.44,16,6,1,5,43.56103874,13.618054,4.34066354,9.27739046,257.625,147.44,0.33,147.10999999999999,564.788296,339.9656,0.8125,339.1531,1822.9,776,0.875,775.125,41.6905,30.96,0,30.96,71.94,54,0.01,53.99,174.5856257758,122.562486,0.02969525,122.53279075,298,389,0.353
NaGdW2O8Dy0.03,12.03,8,0.03,7.97,223,74,8,66,542.57876928,183.84,15.999,167.841,730,180,60,120,8.49,3.44,0.93,2.51,17,6,1,5,38.7100067,13.618054,5.1390767,8.4789773,288.98,148,1.98,146.02,680.7867692799999,367.68,4.875,362.805,1115.25,480,5.25,474.75,33.0866,27.52,0.0366,27.4834,63.06,48,0.06,47.94,136.13953619999998,108.944432,0.17817149999999998,108.7662605,298,365,0.353
Ca0.86SrAl2SiO7Eu0.14,12,7,0.14,6.86,156,63,8,55,350.72753850000004,151.964,15.999,135.965,860,200,60,140,8.9,3.44,0,3.44,19,6,2,4,45.2339128,13.618054,5.670385,7.947669000000001,160.01999999999998,56,8.82,47.18,337.40311700000007,111.99300000000001,21.27496,90.71804,1160.7,420,25.900000000000002,394.1,31.009999999999998,24.08,0,24.08,56,42,0.28,41.72,127.195632372,95.326378,0.7938539,94.5325241,298,393,0.353
Na3Bi0.65P2O8Eu0.25Sm0.1,14,8,0.1,7.9,242,83,8,75,581.266931278,208.9804,15.999,192.9814,870,185,60,125,9.629999999999999,3.44,0,3.44,21,6,1,5,47.84342770000001,13.618054,5.1390767,8.4789773,202.89999999999998,64,6.2,57.8,447.77309183600005,135.83726000000001,15.036000000000001,120.80126000000001,1388.75,540,18.5,521.5,36.041999999999994,27.52,0,27.52,64.95,48,0.2,47.8,152.05258675000002,108.944432,0.564371,108.38006100000001,298,396,0.353
Na3Bi0.84P2O8Eu0.1Dy0.06,14,8,0.06,7.94,246,83,8,75,593.406931278,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.13876770000001,13.618054,5.1390767,8.4789773,206.98000000000002,69.72,3.96,65.76,459.398767836,175.543536,9.75,165.793536,1383.4,540,10.5,529.5,36.3592,27.52,0,27.52,65.52000000000001,48,0.12,47.88,152.37824904000001,108.944432,0.35634299999999997,108.58808900000001,298,392,0.353
Sr2.955YP3O12Eu0.03Mn0.015,19,12,0.015,11.985,188,63,8,55,430.40064599799996,151.964,15.999,135.965,865,200,60,140,9.35,3.44,0,3.44,25,7,2,5,49.121270200000005,13.618054,5.670385,7.947669000000001,294.555,112.29,0.375,111.915,638.1152166539999,258.9171,0.82407066,258.09302934,1798.6499999999999,720,2.1,717.9,51.9005,41.28,0,41.28,96.075,72,0.06,71.94,218.203920396,163.416648,0.11151027,163.30513773,298,355,0.353
Ca7.587Sr1.35YP7O28Eu0.007,44.943999999999996,28,0.007,27.993,183,63,8,55,415.540601998,151.964,15.999,135.965,905,200,60,140,8.799999999999999,3.44,0,3.44,20,6,2,4,47.8004074,13.618054,5.670385,7.947669000000001,571.481,224,0.441,223.559,1177.1167079860002,447.97200000000004,1.063748,446.90825200000006,4196.955,1680,1.295,1678.705,121.73949999999999,96.32,0,96.32,223.888,168,0.014,167.986,515.0378459174,381.305512,0.039692695,381.26581930500004,298,380,0.353
Ca0.85TiO3Eu0.1,4.949999999999999,3,0.1,2.9,113,63,8,55,255.908,151.964,15.999,135.965,565,185,60,125,5.98,3.44,0,3.44,14,6,2,4,32.229714200000004,13.618054,5.670385,7.947669000000001,69.3,24,6.300000000000001,17.7,145.1267,47.997,15.1964,32.8006,491.5,180,18.5,161.5,12.71,10.32,0,10.32,23.9,18,0.2,17.8,53.445502420000004,40.854162,0.5670385,40.2871235,298,397,0.353
GdF3Eu0.03Tb0.01,4.04,3,0.01,2.99,201,65,9,56,487.13775316299996,158.92535,18.998403163,139.926946837,590,185,50,135,5.18,3.98,0,3.98,13,7,2,5,35.106801000000004,17.42282,5.670385,11.752435000000002,93.54,64,0.65,63.35,220.393382989,157.25,1.5892535,155.6607465,337.3,180,1.75,178.25,13.139999999999999,11.94,0,11.94,23.08,21,0.02,20.98,58.64700555000001,52.268460000000005,0.058638,52.209822,298,349,0.353
GdVO4Dy0.02Eu0.03,6.05,4,0.02,3.98,224,66,8,58,538.6545,162.5,15.999,146.501,735,185,60,125,7.489999999999999,3.44,0,3.44,17,6,2,4,38.12347200000001,13.618054,5.670385,7.947669000000001,122.21,64,1.32,62.68,279.99642,157.25,3.25,154,564.05,240,3.5,236.5,16.6144,13.76,0,13.76,31.099999999999998,24,0.04,23.96,67.65709155,54.472216,0.118781,54.353435000000005,298,283,0.353
KLa0.85Mo2O8Eu0.15,12,8,0.15,7.85,189,63,8,55,441.91677000000004,151.964,15.999,135.965,805,220,60,160,7.52,3.44,0,3.44,18,6,1,5,36.29843254,13.618054,4.34066354,9.27739046,224.89999999999998,84,9.45,74.55,499.8545495,191.9,22.7946,169.1054,1183.5,480,27.75,452.25,33.595,27.52,0,27.52,63.849999999999994,48,0.3,47.7,133.06087829,108.944432,0.8505577499999999,108.09387425000001,298,465,0.353
Y1.74WO6Eu0.26,9,6,0.26,5.74,184,74,8,66,440.70884,183.84,15.999,167.841,560,185,60,125,6.359999999999999,3.44,0,3.44,17,6,2,4,33.369729,13.618054,5.670385,7.947669000000001,206.24,74,16.38,57.620000000000005,474.04080160000007,183.84,39.51064,144.32936,856.3000000000001,360,48.1,311.9,24.4628,20.64,0,20.64,47.74,36,0.52,35.48,101.8646865,81.708324,1.4743001,80.23402390000001,298,275,0.3531
Ca2.85Mo0.2W0.8O6Eu0.15,10.000000000000002,6,0.15,5.85,207,74,8,66,487.8310000000001,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669000000001,182.05,59.2,8.4,50.800000000000004,399.2729,147.072,19.19,127.882,1037.75,513,27.75,485.25,25.282,20.64,0,20.64,48,36,0.3,35.7,107.69108407,81.708324,0.8505577499999999,80.85776625000001,298,393,0.3532
Ca2.87Mo0.2W0.8O6Eu0.13,10.000000000000002,6,0.13,5.87,207,74,8,66,487.8310000000001,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669000000001,181.19,59.2,8.19,51.010000000000005,397.03517999999997,147.072,19.19,127.882,1037.65,516.6,24.05,492.55,25.302,20.64,0,20.64,48,36,0.26,35.74,107.699939474,81.708324,0.73715005,80.97117395000001,298,393,0.3533
K0.4625Na0.4625NbO3Eu0.05Bi0.025,5,3,0.025,2.975,225,83,8,75,531.93783928,208.9804,15.999,192.9814,950,220,60,160,8.69,3.44,0,3.44,20,6,1,5,42.812545240000006,13.618054,4.34066354,9.27739046,84.10000000000001,41,2.075,38.925,182.441812042,92.90637,5.22451,87.68186,523.25,180,4,176,12.776875,10.32,0,10.32,24.150000000000002,18,0.1,17.9,52.463049011,40.854162,0.18213790000000002,40.6720241,298,465,0.3534
Ba3B6Si2O16Eu0.09,27.09,16,0.09,15.91,146,63,5,58,344.185,151.964,10.81,141.154,655,215,60,155,8.27,3.44,0,3.44,17,6,2,4,40.949805,13.618054,5.211664,8.406390000000002,359.67,168,5.67,162.33,802.67176,411.981,13.67676,398.30424,2351.65,960,16.65,943.35,73.75,55.04,0,55.04,128.18,96,0.18,95.82,300.12567065,217.888864,0.5103346499999999,217.37852935,298,393,0.3534
Rb2PO8MoEu1,13,8,1,7,165,63,8,55,380.354561998,151.964,15.999,135.965,725,235,60,175,8.61,3.44,0,3.44,20,6,1,5,41.044683000000006,13.618054,4.177128,9.440926000000001,258,74,15,59,577.8153619980001,170.9356,30.973761998,139.96183800199998,1380,480,100,380,33.510000000000005,27.52,0,27.52,63,48,2,46,140.548189,108.944432,5.670385,103.27404700000001,500,393.5,0.35344
K0.455Na0.455NbO3Eu0.05Bi0.04,5,3,0.04,2.96,225,83,8,75,531.93783928,208.9804,15.999,192.9814,950,220,60,160,8.69,3.44,0,3.44,20,6,1,5,42.812545240000006,13.618054,4.34066354,9.27739046,85.12,41,3.1500000000000004,37.85,185.11085752239998,92.90637,7.5982,85.30816999999999,522.65,180,6.4,173.6,12.792250000000001,10.32,0,10.32,24.21,18,0.1,17.9,52.5012336992,40.854162,0.28351925,40.570642750000005,298,465,0.3535
Ca2.89Mo0.2W0.8O6Eu0.11,10,6,0.11,5.89,207,74,8,66,487.8310000000001,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669000000001,180.33,59.2,6.93,52.27,394.79746,147.072,16.71604,130.35596,1037.55,520.2,20.35,499.85,25.322000000000003,20.64,0,20.64,48,36,0.22,35.78,107.708794878,81.708324,0.62374235,81.08458165,298,393,0.3535
Rb2Bi0.5PO8MoEu0.5,13,8,0.5,7.5,248,83,8,75,589.3349619979999,208.9804,15.999,192.9814,885,235,60,175,10.51,3.44,0,3.44,25,6,1,5,48.33019900000001,13.618054,4.177128,9.440926000000001,268,74,15,59,606.323561998,170.9356,30.973761998,139.96183800199998,1367.5,480,80,400,34.459999999999994,27.52,0,27.52,64.5,48,1,47,141.35575450000002,108.944432,2.8351925,106.1092395,450,393.5,0.3537
BaLa0.95MgSb0.9Nb0.1O6Eu0.05,10,6,0.05,5.95,288,63,8,55,683.1668400000001,151.964,15.999,135.965,1095,215,60,155,10.389999999999999,3.44,0,3.44,25,6,2,4,53.09047700000001,13.618054,5.211664,8.406390000000002,223.3,56,3.1500000000000004,52.85,516.0590335,137.327,7.5982,129.7288,1064.5,360,9.25,350.75,25.89,20.64,0,20.64,47.95,36,0.1,35.9,108.57123235,81.708324,0.28351925,81.42480475,298,465,0.3538
Sr1.9ZnW0.2Mo0.8O6Eu0.05Li0.05,10.000000000000002,6,0.05,5.95,258,74,3,71,607.6930000000001,183.84,6.94,176.9,1005,200,60,140,10.88,3.44,0,3.44,35,12,1,11,54.725679961,13.618054,5.391714761,8.226339239000001,201.9,72.2,0.15000000000000002,72.05,449.3252,166.478,0.34700000000000003,166.131,1034.5,380,7.25,372.75,26.212,20.64,0,20.64,57.949999999999996,36,0.05,35.95,109.72262566805,81.708324,0.26958573805,81.43873826195001,298,367,0.354
Sr2La0.8SbO6Eu0.2,10,6,0.2,5.8,217,63,8,55,516.24847,151.964,15.999,135.965,785,200,60,140,7.539999999999999,3.44,0,3.44,18,6,2,4,39.1685952,13.618054,5.5769,8.041154,233.2,76,12.600000000000001,63.4,534.511176,175.24,30.3928,144.84720000000002,1098,400,37,363,25.47,20.64,0,20.64,47.8,36,0.4,35.6,107.30204440000001,81.708324,1.134077,80.574247,298,465,0.354
Na3Sc1.5P3O12Eu0.25,19.75,12,0.25,11.75,118,63,8,55,266.882439278,151.964,15.999,135.965,685,185,60,125,7.92,3.44,0,3.44,17,6,1,5,41.4756917,13.618054,5.1390767,8.4789773,221.25,96,15.75,80.25,459.303455834,191.988,37.991,153.997,1846.25,720,46.25,673.75,52.68,41.28,0,41.28,95,72,0.5,71.5,221.55376735000002,163.416648,1.41759625,161.99905175,298,394,0.354
Sr2La7.83Si6O24F2Ce0.07Tb0.1,42,24,0.07,23.93,249,65,8,57,588.649223163,158.92535,15.999,142.92635,975,200,50,150,12.489999999999998,3.98,0,3.98,26,7,2,5,61.8667242,17.42282,5.5386,11.884220000000003,826.8699999999999,446.31,4.0600000000000005,442.25,1879.0532914260002,1087.6298301000002,9.808120000000002,1077.8217101000002,4157.3,1526.85,12.950000000000001,1513.8999999999999,112.5114,82.56,0,82.56,209.82999999999998,144,0.14,143.86,466.61997740000004,326.833296,0.38770200000000005,326.445594,298,279,0.354
Mg2Y8Si6O26Ce0.01Mn0.2,42.21,26,0.01,25.99,156,58,8,50,352.348884,140.116,15.999,124.11700000000002,825,185,60,125,10.54,3.44,1.12,2.32,24,7,2,5,48.605850000000004,13.618054,5.5386,8.079454000000002,633.58,312,0.58,311.42,1356.7294888,711.24672,1.4011600000000002,709.84556,3989.85,1560,1.85,1558.15,113.5412,89.44,0.011200000000000002,89.4288,209.42000000000002,156,0.02,155.98,469.5522416,354.069404,0.055386,354.014018,298,324,0.354
K1.16Sr3.84B3O9Dy0.005Eu0.035,17.04,9,0.005,8.995,199,66,5,61,467.99129999999997,162.5,10.81,151.69,925,220,60,160,8.47,3.44,0,3.44,16,6,1,5,43.56103874,13.618054,4.34066354,9.27739046,257.495,145.92,0.33,145.58999999999997,564.3670680000001,336.4608,0.8125,335.6483,1825.55,768,0.875,767.125,41.685300000000005,30.96,0,30.96,71.92,54,0.01,53.99,174.58816147940001,122.562486,0.02969525,122.53279075,298,389,0.354
